Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kazakhstan,KAZ,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,470000,526360,560000,590000,620000,660000,697518,752159,811033,858278,909333,960314,1023811,1118939,1225536,1333454,1425213,1490384,1975840,1987001,1962940,1916592,1805330,1775382,1759769,1834226,1939628,2081858,2228400,2550000,2708000,2928400,3236900,3458440,3856500,4057600,4265800,4361400,4392000,4353400,4147800,3931100,3686600,3206100,3072500,3091000,2997400
Kenya,KEN,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,28000,28000,28000,28000,28000,39000,39000,39000,39000,39000,53000,57000,62400,65300,69700,73900,80200,88100,95700,106100,118361,129453,137505,151964,162894,175050,200000,207442,214759,228522,256434,266780,271816,288251,290000,291706,309379,321482,328358,299255,286729,293364,463766,646356,664099,380748,283546,251567,204354,179990,85496,72801,69861,65644,70394,66646,61096
Kyrgyz Republic,KGZ,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,77048,90000,100000,115000,130000,146261,159050,171174,181279,197060,213951,236304,259611,270694,287912,314052,331776,338699,367400,338899,357000,342023,350900,368430,370636,376092,388222,394770,396168,416430,440383,458876,482005,494503,498328,489052,502020,488853,461277,443184,408037,382149,362288,331140,298855,299000,
Cambodia,KHM,Fixed telephone subscriptions,IT.MLT.MAIN,1774,1774,1774,1774,1774,,1774,1774,1774,1774,,1774,1774,1774,1774,,,,,,,,,,,,,2510,2670,2896,3115,3885,4068,4215,6943,8528,15475,20044,24261,27704,30880,33494,35419,31379,32180,32971,25648,37529,43100,54200,358850,530000,584475,420942,361056,256387,227261,132911,88157,56445,55603,40296
Kiribati,KIR,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,485,,,468,513,600,669,800,910,1000,1100,1200,1272,1374,1753,1923,2025,2112,2487,2802,3082,3353,3628,4474,4400,4300,4200,4000,4000,4000,8297,8397,8461,8000,6000,2000,1477,871,765,0,0,33,10
St. Kitts and Nevis,KNA,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,2200,2350,2950,4320,5270,7057,8125,9712,10168,11529,12232,13596,14410,15644,17181,18368,20059,21910,22500,23500,23500,20350,20300,20650,20450,20400,20500,19800,19800,20000,19200,19400,19748,17433,17293,15620,16146,15000,
"Korea, Rep.",KOR,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,220635,220635,220635,220635,220635,481207,481207,481207,481207,481207,1058075,1270837,1537139,1879263,2292686,2704504,3263322,4079590,4809897,5594973,6517395,7520699,8625496,10306028,11791674,13276449,14572585,15593454,16686058,17646614,18600203,19600950,20421913,20088543,25619000,25863000,25775000,25735043,25127610,23567741,23905152,22431484,23006667,24357581,26893831,28543173,29468502,30099175,30333077,29481226,28882783,28035600,26844692,25906849,24727415,23858239,23213189
Kuwait,KWT,Fixed telephone subscriptions,IT.MLT.MAIN,3316,3316,3316,3316,3316,13000,13000,13000,13000,13000,38000,38000,38000,38000,38000,89000,103000,114000,126000,139000,157000,170213,191605,203969,210226,221882,235447,254826,281771,310837,331406,321909,345583,357996,372719,382287,391841,411629,427288,455643,467067,472414,481891,486904,496973,504806,516982,538219,519966,528497,519418,514696,510000,508000,494000,480000,533234,542082,515542,583463,583463,
Latin America & Caribbean (excluding high income),LAC,Fixed telephone subscriptions,IT.MLT.MAIN,2396781,2396781,2396781,2396781,2396781,3070442,3226897,3226897,3226897,3226897,4413966,4570421,4570421,4570421,4570421,7073645,7888770,8811228,9882649,10842382,11880577,13234017,14328986,15015078,16228735,17348562,18145866,19197238,20450294,21659453,23241171,25064997,27550736,29970063,33621370,36683027,40716134,45297736,50628022,57834930,67000106,75691667,78703140,82206001,85245771,88405951,88690067,90354877,93444856,92843953,92969427,94150064,96152800,95147752,93988015,95290693,95224837,92901615,91168043,84506459,82970582,80277880
Lao PDR,LAO,Fixed telephone subscriptions,IT.MLT.MAIN,736,736,736,736,736,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,5400,5700,5700,5500,5500,5500,5500,5400,5600,5800,5961,6100,6231,6468,6265,6910,7266,8510,8598,18126,16602,19468,24553,28472,35107,40876,52625,61910,69760,75000,90806,92151,94828,127799,100228,103102,107643,450000,701712,920756,962497,1266605,1125469,1482276,1453262,1364957,1300195
Lebanon,LBN,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,320000,328400,337100,346000,355100,364500,374100,384000,394100,404500,415200,426100,437300,448800,460579,561651,566000,571000,576000,626000,678840,700000,630000,634740,681381,697540,750000,803740,838000,855000,867000,870000,965723,1012849,1816262,907881,893529,882175,875480,
Liberia,LBR,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,7000,7000,7000,7290,8240,8037,8037,8597,8748,9380,3300,4500,4500,4500,4500,4500,6371,6500,6600,6700,6800,6900,,,,,2048,2000,2374,5806,9289,13734,11000,10040,9000,8000,,,6000,6000,
Libya,LBY,Fixed telephone subscriptions,IT.MLT.MAIN,8427,8427,8427,8427,8427,,8427,8427,8427,8427,,8427,8427,8427,8427,,,,,,,89300,99750,111400,124350,138900,155000,173100,199300,215850,220000,232980,235803,240000,264000,318000,380000,400000,500000,550000,605000,660000,720000,750000,799500,852300,909000,969000,920416,1063265,1228300,1000000,814000,789000,914491,1063265,1374408,1576000,,1576000,1576000,
St. Lucia,LCA,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,2100,2100,2100,2100,2100,3600,3700,3900,4200,4600,4800,5000,4953,5000,6658,7564,8210,8902,10918,12521,17000,17170,20293,24223,25012,30576,33783,36992,40373,44465,48900,50000,51121,49000,42000,39000,39357,39688,40940,38561,37450,35904,36842,33500,32832,34874,35545,35014,36469,34281,38000,
Latin America & Caribbean,LCN,Fixed telephone subscriptions,IT.MLT.MAIN,2770517,2770517,2770517,2770517,2770517,3586443,3742898,3742898,3742898,3742898,5168048,5324503,5324503,5324503,5324503,8398501,9348122,10368375,11651964,12717051,13918900,15444346,16713096,17568832,19004587,20429118,21467314,22731309,24211786,25547741,27623987,29876740,32960032,35946075,40058381,43627654,48338306,53805225,59446364,66858482,76266472,85279015,88420982,91757479,95295053,98845706,99621342,102281212,106627389,106535635,106763737,107942565,110152512,109410942,108529867,109860578,109517660,105252960,102939292,95926987,94313193,89395194
Least developed countries: UN classification,LDC,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,320736,324111,324111,324111,324111,427030,463052,485571,510740,533270,563386,652871,756022,806182,859040,941189,1020728,1094279,1156641,1228379,1356091,1436110,1502624,1590953,1711498,1849951,2049549,2278714,2602609,2976978,3456790,3917084,4561506,5364604,5906666,6201048,6704306,6973325,7392926,7762963,8421917,8210118,8562730,8496542,8734849,8156206,8627107,7952369,6254461,8651871,8478901,
Low income,LIC,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,182930,182930,182930,182930,287461,288710,288710,288710,288710,386012,417436,438611,460251,487366,577608,699050,762544,1328643,1413308,1468816,1520880,1554000,1588761,1640033,1712627,1758572,1812987,1894549,2058849,2386166,2715309,2876796,3170561,3501258,3874101,4619013,5421943,6369593,6929483,7011117,7579899,8194039,8470340,8962497,9407427,9615432,9497996,9412744,8744785,8331291,8616726,7672722,3848970,7821041,7839808,
Liechtenstein,LIE,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,5319,5319,5319,5319,5319,7738,8246,8725,9158,9538,10038,10600,10986,11480,11959,12536,13156,13812,14612,15518,16538,17499,18455,18916,18554,19632,19916,19772,19762,19763,20072,20100,19923,19900,19981,20010,19755,19578,19600,19600,19600,19600,18470,18300,18043,17336,16385,15342,15243,13727,12607,11712
Sri Lanka,LKA,Fixed telephone subscriptions,IT.MLT.MAIN,22772,22772,22772,22772,22772,27700,27700,27700,27700,27700,37100,37100,37100,37100,37100,42500,43550,44625,45700,47400,54200,66013,70381,73500,80770,87686,92065,97333,103521,105483,121388,125834,135504,157774,180724,204350,255049,341622,523529,669113,767411,827195,883108,939013,991239,1243994,1884078,2742059,3446411,3435958,3578463,3608392,3449391,2706787,2709848,3287676,2479802,2603178,2473875,2291464,2607868,2869186
Lower middle income,LMC,Fixed telephone subscriptions,IT.MLT.MAIN,2275680,2275680,2275680,2275680,2275680,3134738,3385316,3385316,3385316,3385316,4718323,4748398,4748398,4748398,4748398,7326331,7992880,8607426,9206615,9848467,10246000,11656416.1,12988095,13991803,14989859,16350345,17779472,19099806,20701107,22550496,24482969,27012488,30099081,33749225,38608494,44396149,51521367,58375080,66364997,75928475,86487748,97503568,106194815,112525746,129357482.5,132914757,138937072,149612773,166001168,174031070,174105278,165524258,162656433,148435046,138465582,120554713,118440396,115561816,111320073,109020295,109111676,109871789
Low & middle income,LMY,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,26374001,28958432,32245337,35188266,39017846,41831103,47100130.1,51226075,55643797,60057680,65008504,70245643,76050510,83141578,90448641,98791642,108549646,120521452,136212054,157734279,183766363,213226737,245658049,279906518,322004830,380472162,439349620,489314007,549489581,624555996.5,671783587,700039527,712582437,707193263,688719844,670207219,652119770,640419209,610505508,576987207,537562243,507398112,496250608,475272972,466880393,454731518,418953376
Lesotho,LSO,Fixed telephone subscriptions,IT.MLT.MAIN,400,400,400,400,400,1200,1200,1200,1200,1200,1300,1300,1300,1300,1300,1917,1950,2019,2590,3085,3446,4470,4870,5200,5407,7358,8931,10295,11456,12228,12357,12275,11380,14621,15712,17792,15975,20400,21000,21600,22200,21382,28603,35101,37230,47964,53136,47582,41190,40000,38612,38579,50769,50345,49714,40570,41158,10637,8328,12949,11574,9559
Late-demographic dividend,LTE,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,17139942,18860919,21480315,23696386,25923617,27983616,30666195,33370173,36311460,39051398,42089636,44940767,47969833,51821949,56003046.5,61162009,67014981,73647029,83816420,98582770,117804065,139381506,164070554,189886189,221279024,267806573,313890068,354213400,405128438,466406631,497123500,526624216,531773633,514059129,489540396,465928348,451912194,441674711,427719320,407318162,384881793,351496477,340016415,328153194,318665553,303502809,271110997
Lithuania,LTU,Fixed telephone subscriptions,IT.MLT.MAIN,40388,40388,40388,40388,40388,71839,71839,71839,71839,71839,143225,143225,143225,143225,143225,256284,283812,311202,337573,364748,393984,420316,447510,476594,509508,544080,593129,632393,680842,734204,780965,814009,832292,858450,897627,940977,992627,1054361,1112882,1152583,1187657,1151673,935899,824219,820039,801110,792357,799436,784935,747412,753439,711909,675394,625990,586694,561919,530871,486895,427066,368213,322108,290711
Luxembourg,LUX,Fixed telephone subscriptions,IT.MLT.MAIN,36486,36486,36486,36486,36486,59000,59000,59000,59000,59000,82000,82000,82000,82000,82000,107000,111000,117000,122000,127000,131660,135000,138808,142134,147074,151525,157112,161682,167159,176363,183700,191760,206205,214821,222846,229468,248116,255745,255011,251575,248880,256656,248514,245000,245000,244500,248400,248200,260600,263600,272400,279130,266700,267600,271100,276900,276400,275300,273530,267400,268090,
Latvia,LVA,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,250000,280000,330000,360000,390000,410000,470000,480000,490000,510000,530000,550000,570000,584000,600000,620000,643042,652466,694296,667124,704504,739200,740114,742298,731527,734693,721752,701211,653853,650455,731094,657380,644043,592850,561650,532100,516344,476141,423000,400000,356000,362940,342296,266214,235527,211909,191798
"Macao SAR, China",MAC,Fixed telephone subscriptions,IT.MLT.MAIN,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,,,,,15955,17712,27716,38026,47591,55643,65381,78830,93155,106685,120777,134489,145303,153273,161485,169591,173893,178445,176837,176450,176106,174621,173928,174389,176665,178013,175920,170486,168374,166310,162533,158414,153587,146138,142000,138000,123469,110000,110000,
St. Martin (French part),MAF,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Fixed telephone subscriptions,IT.MLT.MAIN,78690,78690,78690,78690,78690,84000,84000,84000,84000,84000,91000,91000,91000,91000,91000,110000,123000,136000,149000,154000,167000,177400,191440,201452,215421,240443,251687,266187,286493,334593,403000,497000,654000,827000,1007000,1128000,1208000,1300528,1393355,1471000,1425000,1191335,1127447,1219213,1308569,1341156,1266119,2393767,2991158,3516281,3749364,3566076,3279054,2924861,2487738,2222370,2070173,2046390,2199140,2054545,2357286,2460155
Monaco,MCO,Fixed telephone subscriptions,IT.MLT.MAIN,3660,3660,3660,3660,3660,6000,6000,6000,6000,6000,7500,7500,7500,7500,7500,10000,12000,12800,13400,13900,14600,15300,16300,17700,18900,20800,21000,21500,22100,23000,24400,26020,29128,29816,30446,31027,31680,31200,30200,29789,29969,29656,33711,33499,33845,33986,34347,34700,35000,43179,42910,44495,45743,46850,50610,49085,46575,47013,43374,44119,43706,42812
Moldova,MDA,Fixed telephone subscriptions,IT.MLT.MAIN,20500,20500,20500,20500,20500,28000,28000,28000,28000,28000,51799,51799,51799,51799,51799,136310,157021,176385,192166,208506,226089,240000,255900,269500,286280,309670,332140,361480,395000,426800,462082,495890,510997,523925,545719,566464,593328,627136,657456,555291,583811,639165,719286,791131,863374,929400,1018072,1079874,1114564,1138729,1161148,1179953,1205768,1221474,1218274,1202466,1171287,1143852,1108200,1071514,1027689,1000228
Madagascar,MDG,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,9500,9500,9500,9500,9500,12500,12500,12500,12500,12500,12500,15100,15100,15100,18500,19100,19300,19441,19645,21137,22226,23457,25000,25500,27750,31543,36306,36583,34806,33675,37074,39406,43197,47193,50226,54995,58399,59491,59598,58702,92366,129809,133894,164851,186150,142065,138322,143227,145772,148555,148635,148585,68792,69046,73673,49645,26271
Maldives,MDV,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,260,260,260,260,260,,470,540,850,800,,1540,1700,1900,2100,2272,2800,3400,4200,5100,6240,7631,8523,9970,11860,13869,15268,17967,19985,22179,24432,27242,28651,30056,31503,32296,32181,33063,46925,30490,28376,24084,23140,22557,22549,21911,21137,20378,18754,16664,14508,14005
Middle East & North Africa,MEA,Fixed telephone subscriptions,IT.MLT.MAIN,578741,578741,578741,578741,578741,,893035,893035,893035,893035,1537131,1545558,1545558,1545558,1545558,2371808,2632997,2860409,3103334,3417009,3672378,4794068,5667993,6216598,6742564,7571919,8354217,9093632,9840561,10596983,11525049,12578810,14104972,15619862,17365848,19308560,21362594,23460445,26113780,29209275,32074250,35415201,39784599,44006407,46752671,52676170,56489923,60186917,62656107,63427820,63763793,65782339,66843009,65741570,58985880,63943768,65951891,67701946,66250315,69166929,71439506,70260767
Mexico,MEX,Fixed telephone subscriptions,IT.MLT.MAIN,338450,338450,338450,338450,338450,494946,494946,494946,494946,494946,858796,858796,858796,858796,858796,1644499,1849373,2079483,2314593,2556918,2699732,2943882,3116239,3314409,3499957,3704432,3899168,4122681,4387436,4847166,5354500,6024800,6753652,7620880,8492521,8801030,8826148,9253715,9926879,10927385,12331676,13774146,14975085,16330066,18073238,19512024,19861299,19997903,20491430,19505573,19918643,19996800,20587800,18593529,18559692,20170913,20820073,20752662,21647073,22678193,24500456,24366595
Marshall Islands,MHL,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,500,700,850,2300,2976,3185,3377,3410,3744,3879,3999,4186,4379,4461,5510,,,,,,,,,,2361,,,,,,,
Middle income,MIC,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,25987989,28540996,31806726,34728015,38530480,41253495,46401080.1,50463531,54315154,58644372,63539688,68724763,74496510,81552817,88808608,97079015,106791074,118708465,134317505,155675430,181380197,210511428,242781253,276735957,318503572,376598061,434730607,483892064,543119988,617626513.5,664772470,692459628,704388398,698722923,679757347,660799792,642504338,630921213,601092764,568242422,529230952,498781386,488577886,471424002,459059352,446891710,415231813
North Macedonia,MKD,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,210000,220000,230000,240000,250000,260000,270000,285700,290000,312314,324291,337200,351000,367256,407785,439177,470982,507316,538507,560026,525000,537000,533656,490887,463638,457122,437301,413091,422053,408318,396523,383590,371003,368370,366529,382901,400454,415390,425646
Mali,MLI,Fixed telephone subscriptions,IT.MLT.MAIN,1648,1648,1648,1648,1648,2600,2600,2600,2600,2600,2854,2854,2854,2854,2854,3567,3771,3969,3992,4188,4920,5384,5830,6488,7071,7243,7346,8522,8772,9667,11169,12464,12837,13812,15203,17164,21294,24195,27063,33778,39223,51071,56603,60925,65834,75904,82521,80005,81076,84796,114546,104696,111979,126362,154417,169006,200812,214893,228097,242241,281638,301055
Malta,MLT,Fixed telephone subscriptions,IT.MLT.MAIN,9268,9268,9268,9268,9268,14399,14399,14399,14399,14399,22315,22315,22315,22315,22315,28548,33829,38708,42612,46496,51142,57661,65600,76992,79931,84665,97523,110386,116672,122043,128249,138787,150448,157519,162889,170717,180608,186993,191548,197764,204193,207745,207269,208271,206529,202116,208361,230433,241115,246890,247635,232203,229740,231331,230361,230226,234368,240280,255437,256838,259456,259439
Myanmar,MMR,Fixed telephone subscriptions,IT.MLT.MAIN,11476,11476,11476,11476,11476,17600,17600,17600,17600,17600,20700,20700,20700,20700,20700,25400,25900,26500,27200,28200,,,39000,42274,43000,47512,59343,65580,66707,67016,70086,85947,99073,117337,137337,157843,178631,213516,229320,249083,271356,295234,342317,362976,424871,503930,571293,464090,504445,444265,493314,523865,524225,534810,526792,514920,514385,556112,520863,522605,523951,522141
Middle East & North Africa (excluding high income),MNA,Fixed telephone subscriptions,IT.MLT.MAIN,500746,500746,500746,500746,500746,,687236,687236,687236,687236,999259,1007686,1007686,1007686,1007686,1463451,1640658,1772672,1883428,2004866,2075463,2884885,3454428,3788041,4135081,4792293,5363459,5874185,6357110,6884996,7517765,8197042,9396858,10595928,11992103,13587706,15241322,16979922,19077601,21455862,23891189,26844379,30999195,35153403,37645128,43287950,46807021,50226310,52187774,52759204,53161564,54203940,54741591,53522015,51654014,52641056,54149953,55443283,53263392,56119441,57773306,56364568
Montenegro,MNE,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170933,168233,176289,174046,171749,170553,170856,169803,169032,164671,154448,148015,152155,172880,188175,191768,189519
Mongolia,MNG,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,42902,45000,47000,49000,51000,53000,55000,57000,66357,68480,69225,66399,69114,77745,83688,87309,103353,103400,117500,124315,128000,138137,145981,156045,195122,183440,200494,188875,193239,187561,176706,175698,228327,255634,225287,292594,369853,351361,160153,399237
Northern Mariana Islands,MNP,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12971,13500,14359,15460,18837,20639,20639,20528,20990,21400,21900,22400,22800,23300,23800,24200,24700,25100,25500,,23000,23000,22400,22000,,,,20000,20000,
Mozambique,MOZ,Fixed telephone subscriptions,IT.MLT.MAIN,9403,9403,9403,9403,9403,17000,17000,17000,17000,17000,24000,24000,24000,24000,24000,31100,29700,28200,29300,30600,33000,35400,36474,36859,37558,38332,39840,40174,40786,41278,47439,52874,56125,55463,57490,59819,61175,65606,75354,78072,85714,87291,87367,77576,75256,65992,70313,78000,78324,82447,88062,88120,88140,77568,86856,89292,82421,80545,63006,80791,89016,59682
Mauritania,MRT,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,600,600,600,600,600,1329,1534,2214,2567,2989,3256,3350,3511,3714,3776,3953,4110,4310,4517,4539,5880,6382,6750,7499,8426,9249,10204,13045,15030,16525,18969,24856,31529,38178,39000,41000,34870,40267,76354,74464,71572,72294,65069,53993,51432,51294,53191,57057,59959,61858,62099,58094
Mauritius,MUS,Fixed telephone subscriptions,IT.MLT.MAIN,6047,6047,6047,6047,6047,9200,9200,9200,9200,9200,11211,11211,11211,11211,11211,15434,15500,16814,19943,22456,23627,24890,29232,31575,35346,39589,41828,47355,49883,52595,55554,64022,79422,106926,129443,148185,183861,222747,245367,257099,280885,306773,317792,348202,353808,357490,357340,360762,363600,375160,387700,374600,349100,363000,372200,380000,389500,413100,434300,458700,478700,469100
Malawi,MWI,Fixed telephone subscriptions,IT.MLT.MAIN,3500,3500,3500,3500,3500,3900,3900,3900,3900,3900,6000,6000,6000,6000,6000,8700,9540,10727,11792,13164,14555,15438,16445,17100,18233,19856,21228,22466,23600,25960,26640,28564,30804,32767,33081,34338,35471,36754,37371,41562,46444,54607,73100,85000,93000,102724,130000,175209,111333,111333,152108,173481,227295,33569,18963,14462,11234,17337,14992,13101,12465,12465
Malaysia,MYS,Fixed telephone subscriptions,IT.MLT.MAIN,48021,48021,48021,48021,48021,79000,79000,79000,79000,79000,104000,104000,104000,104000,104000,169000,194259,227564,271010,325154,395640,488670,585390,700097,849129,958598,1042827,1131719,1247687,1388183,1585744,1816860,2091578,2410721,2863755,3332447,3771314,4223042,4384148,4430799,4628000,4709564,4669903,4571561,4446265,4365647,4342100,4350000,4514000,4524000,4609800,4522900,4588900,4535800,4410200,4489500,4837200,6580800,7429000,7405100,7467900,8247100
North America,NAC,Fixed telephone subscriptions,IT.MLT.MAIN,54265802,54265800,54265800,54265800,54265800,63570542,63570542,63570542,63570542,63570542,75569034,75569034,75569034,75569034,75569034,88810500,91433900,94365383,97722500,100881500,104283371,115877221,117881109,121108513,124406730,128496302,131268518,136266384,141097181,146188655,151447339,155266801,159627956,164865029,170742568,177272402,184468524,192578853,199197730,209936933,213409073,212752951,209928143,203599281,198307561,193361411,185753553,176757777,181070600,171638700,168103800,161593000,156390000,150226000,144927834,140472271,136518871,130787883,124175000,120052000,115164000,110041000
Namibia,NAM,Fixed telephone subscriptions,IT.MLT.MAIN,11000,11000,11000,11000,11000,15000,15000,15000,15000,15000,19000,19000,19000,19000,19000,24000,25000,26000,27000,28000,29000,33000,38000,43000,44000,45000,46000,47000,48769,50668,53000,56939,60974,66749,69784,78499,85549,99904,105877,108193,110176,117398,121413,127380,127935,138997,136163,138171,145360,148672,157063,159059,171249,183532,182593,182507,187853,193045,141771,139968,140370,91869
New Caledonia,NCL,Fixed telephone subscriptions,IT.MLT.MAIN,2394,2394,2394,2394,2394,3100,3100,3100,3100,3100,4700,4700,4700,4700,4700,8900,9300,10700,11400,12160,13240,14210,15530,16720,18010,18690,20312,21915,23958,26643,28382,31475,35114,38748,41605,43725,45574,47479,49259,50652,51005,50709,52000,51928,53306,55310,57800,60209,63006,67426,72200,76196,80000,85000,88500,77719,,,,46000,46000,
Niger,NER,Fixed telephone subscriptions,IT.MLT.MAIN,758,758,758,758,758,,758,758,758,758,2200,2200,2200,2200,2200,3400,3800,4900,5200,5600,5870,6360,6999,7445,7894,8141,8300,8500,8700,9109,9272,9871,10258,10503,12453,13743,15353,16404,18114,18891,19991,21669,22399,22975,24040,23954,29925,41686,64738,76336,83383,85354,100537,100500,105300,110000,160848,114352,,58000,58000,
Nigeria,NGA,Fixed telephone subscriptions,IT.MLT.MAIN,20544,20544,20544,20544,20544,,20544,20544,20544,20544,,20544,20544,20544,20544,,,,,,,163360,151600,182550,192560,203980,215630,227460,235530,250000,289190,294166,320934,342287,368715,405073,412779,404177,438619,473316,553374,600321,702000,888534,1027519,1223258,1687972,1579664,1307625,1482000,1050237,719406,418166,360537,183290,187155,154513,139344,140491,107154,107031,106385
Nicaragua,NIC,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,17000,17000,17000,17000,17000,21947,25393,28421,30349,29317,30827,32998,35946,39548,41853,43364,44118,45921,45483,46169,46328,48305,54280,66810,85254,96611,111397,122817,141233,150258,164484,157753,171632,205004,214480,220869,247862,249000,254438,254686,258325,287618,299123,324971,339629,354017,366636,375856,325821,228782,224124,207577
Netherlands,NLD,Fixed telephone subscriptions,IT.MLT.MAIN,1043656,1043660,1043660,1043660,1043660,1504000,1504000,1504000,1504000,1504000,2202000,2202000,2202000,2202000,2202000,3335500,3612100,3932800,4279900,4604800,4892100,5103300,5291000,5462000,5643000,5823000,6029000,6234000,6466000,6690000,6940000,7175000,7395000,7634000,7859000,8124000,8431000,8860000,9337000,9613000,9889000,8158000,8026000,7846000,7861000,7600000,7450000,7404300,7317200,7256000,7232000,7133000,7182000,7125486,6946000,6951528,6774000,6551000,5900000,5560000,4937000,5024000
Norway,NOR,Fixed telephone subscriptions,IT.MLT.MAIN,454900,454900,454900,454900,454900,582600,582600,582600,582600,582600,742300,742300,742300,742300,742300,913900,955900,1004500,1054400,1114200,1197287,1297653,1425512,1554194,1657403,1757656,1861412,1948680,2016213,2070249,2132290,2198243,2268486,2334836,2394000,2444000,2484000,2775000,2475000,2446000,2401000,2337856,2316919,2236113,2180429,2108628,2055057,1988166,1899519,1770923,1647400,1522207,1396016,1236698,1080869,944510,807163,686718,565316,444600,348808,
Nepal,NPL,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,7100,7700,8600,9100,10200,11400,12800,14290,16496,18592,20691,26000,30404,38000,45457,57320,64894,68886,72683,75637,83713,112645,139989,208387,253035,266890,298062,327673,371816,417944,484640,611544,701126,805061,812615,841698,845542,831703,829097,837266,846940,858237,861299,799368,762000,726000,
Nauru,NRU,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,1200,1500,1500,1600,1600,,1200,1200,1200,1200,1200,1200,1200,1180,1200,1200,1200,1200,1400,1500,1550,1600,1650,1700,1750,1800,1850,1800,1800,1800,1800,1800,1800,1800,1900,0,0,0,0,0,0,0,0,0,0,,
New Zealand,NZL,Fixed telephone subscriptions,IT.MLT.MAIN,537035,537035,537035,537035,537035,715000,715000,715000,715000,715000,841000,841000,841000,841000,841000,987000,1054996,1070702,1092148,1102740,1136453,1173276,1197726,1225569,1259761,1295022,1327766,1370000,1406000,1444000,1469000,1493000,1534000,1593000,1658000,1719000,1726600,1776400,1809000,1833400,1831000,1823000,1765000,1798000,1800500,1729000,1761645,1746874,1750000,1870000,1880000,1880000,1880000,1850000,1850000,1850000,1760000,1790000,1073000,967000,844000,651000
OECD members,OED,Fixed telephone subscriptions,IT.MLT.MAIN,84305594,84305609,84305609,84305609,84305609,108382538,108382543,108382543,108382543,108382543,146429030,146429026,146429026,146429026,146429026,201636630,212935439,225062049,238314560,252346903,265337494,285134181,295754528,307413383,319285550,332478867,343934660,359053820,375983505,393858877,414137117,430566224,446973032,464351614,483181247,503086923,523441414,545600808,559018356,583731649,596941533,598744443,598406216,591281946,584878051,578337706,567520485,545918695,544525940,563115795,555736352,543487554,532307534,521874927,510807704,502009381,494600330,483361398,469633737,457318372,448676868,401677008
Oman,OMN,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,200,200,200,200,200,557,557,557,557,557,3701,6649,9699,11112,11163,17286,17286,19642,21370,23391,41320,49565,56899,81321,91462,104679,116558,130107,147784,157840,169939,197687,200557,219956,220373,221807,230507,227625,236178,242745,265237,269700,294921,301010,300139,283941,287323,304545,351411,375196,434932,422518,509756,560326,592196,594550,572166
